customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
145,Filippo,Ferrara,Male,33,7/21/1997,Account Executive,Financial Services,Mass Customer,N,No,4
3157,Hurlee,Fasson,Male,46,7/19/1997,VP Quality Control,Retail,Mass Customer,N,Yes,1
130,Raddy,Delete,Male,32,7/18/1997,Chemical Engineer,Manufacturing,Mass Customer,N,No,1
663,Massimo,Seymour,Male,27,7/17/1997,VP Sales,Property,Affluent Customer,N,Yes,3
2167,Laina,Semorad,Female,31,7/11/1997,Librarian,Entertainment,Mass Customer,N,No,1
2386,Adrianne,Lowerson,Female,93,7/6/1997,Compensation Analyst,Financial Services,Mass Customer,N,No,2
3556,Larina,Gheeorghie,Female,38,7/5/1997,Senior Developer,Manufacturing,High Net Worth,N,No,3
2835,Deloria,Ubanks,Female,30,7/1/1997,Environmental Specialist,Manufacturing,Affluent Customer,N,No,2
416,Dory,Barnsdall,Female,14,6/23/1997,Software Consultant,Financial Services,Mass Customer,N,Yes,1
2594,Sigismond,Stockow,Male,90,6/23/1997,Internal Auditor,Manufacturing,Mass Customer,N,No,2
1408,Kendricks,Plastow,Male,14,6/22/1997,Dental Hygienist,Health,High Net Worth,N,No,4
3868,Rica,Corrado,Female,60,6/19/1997,Social Worker,Health,Affluent Customer,N,Yes,4
965,Meggie,Whitchurch,Female,86,6/18/1997,Structural Engineer,Retail,High Net Worth,N,Yes,5
2074,Roslyn,Rawdall,Female,90,6/11/1997,Environmental Tech,Financial Services,Mass Customer,N,No,4
2388,Quincy,Weben,Male,84,5/28/1997,Cost Accountant,Financial Services,Mass Customer,N,No,1
796,Ira,Lamlin,Female,8,5/27/1997,Financial Analyst,Financial Services,Mass Customer,N,No,2
253,Amalee,Choak,Female,82,5/11/1997,Food Chemist,Health,Mass Customer,N,Yes,1
3186,Rora,Warre,Female,22,5/9/1997,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,2
1349,Curran,Gush,Male,83,5/7/1997,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1
103,Ethyl,Runham,Female,49,4/21/1997,Product Engineer,Financial Services,Affluent Customer,N,Yes,4
665,Chan,Kirckman,Male,82,4/19/1997,Human Resources Assistant I,Health,Mass Customer,N,No,5
1535,Emanuel,Baukham,Male,80,4/8/1997,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3
3082,Emlyn,Maile,Male,68,3/28/1997,Staff Scientist,Manufacturing,Mass Customer,N,Yes,2
3811,Etta,Leele,Female,60,3/19/1997,VP Product Management,Financial Services,High Net Worth,N,No,4
3111,Maxwell,Blabber,Male,42,3/11/1997,Associate Professor,Financial Services,Mass Customer,N,Yes,4
2777,Dita,Darlison,Female,0,2/26/1997,Safety Technician III,Health,Mass Customer,N,Yes,1
1029,Forbes,Londors,Male,71,2/15/1997,VP Sales,Financial Services,Mass Customer,N,No,4
320,Aldous,Cubin,Male,19,2/9/1997,Registered Nurse,Health,Mass Customer,N,No,4
1295,Irving,Murton,Male,66,1/25/1997,Nurse,Argiculture,Mass Customer,N,Yes,5
1410,Althea,Macvey,Female,10,1/22/1997,Marketing Manager,Retail,High Net Worth,N,Yes,6
2948,Yank,Scarlett,Male,23,1/17/1997,Internal Auditor,Manufacturing,Mass Customer,N,Yes,2
3537,Sholom,Pavlasek,Male,1,1/15/1997,Graphic Designer,Financial Services,Mass Customer,N,No,4
2995,Garvin,Cunradi,Male,60,1/14/1997,Cost Accountant,Health,Mass Customer,N,Yes,2
2447,Richard,Poor,Male,55,1/6/1997,Tax Accountant,Retail,Affluent Customer,N,Yes,2
2738,Lurleen,Shoebridge,Female,77,1/6/1997,Research Nurse,Health,Mass Customer,N,No,5
2086,Gayle,Cockerell,Male,68,1/3/1997,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1
2120,Clare,Attoe,Male,80,1/3/1997,Web Designer III,Manufacturing,Mass Customer,N,No,1
173,Ebba,Hanselmann,Female,99,1/2/1997,General Manager,Health,Affluent Customer,N,No,1
2163,Tim,Guilliatt,Male,41,12/25/1996,VP Product Management,Financial Services,Mass Customer,N,Yes,6
427,Giusto,Torbett,Male,77,12/19/1996,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2
787,Norma,Batrim,Female,29,12/15/1996,Social Worker,Retail,Affluent Customer,N,Yes,2
1144,Damon,Phelip,Male,73,12/12/1996,Environmental Specialist,Health,High Net Worth,N,Yes,5
381,Leesa,Castleman,Female,99,11/30/1996,Sales Associate,Property,Affluent Customer,N,No,1
1609,Reginald,Hanwright,Male,64,11/26/1996,Professor,Property,Mass Customer,N,Yes,3
3099,Shelli,Benitti,Female,73,11/26/1996,Recruiter,Retail,Mass Customer,N,Yes,3
1651,Idalina,Looby,Female,9,11/25/1996,Web Designer I,Telecommunications,Mass Customer,N,Yes,4
652,Edee,Stoker,Female,62,11/24/1996,Staff Scientist,Financial Services,High Net Worth,N,Yes,1
1779,Krishnah,Firmage,Male,55,11/19/1996,Information Systems Manager,Argiculture,Affluent Customer,N,No,5
1780,Maude,Tixier,U,52,11/19/1996,Research Associate,IT,Mass Customer,N,No,10.65704063
3893,Hadria,Moles,Female,7,11/18/1996,Health Coach II,Retail,High Net Worth,N,Yes,4
475,Vernor,Clacson,Male,0,11/14/1996,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1
2249,Kiele,Caghan,Female,7,11/11/1996,Teacher,Financial Services,Mass Customer,N,No,5
2479,Helge,Voller,Female,81,11/6/1996,Community Outreach Specialist,Retail,Mass Customer,N,No,5
2508,Virgil,Borkett,Male,98,11/4/1996,Information Systems Manager,Health,Mass Customer,N,No,3
2566,Nani,Brilleman,Female,48,10/29/1996,Accountant II,Entertainment,Affluent Customer,N,Yes,6
2369,Averyl,Gosz,Female,80,10/28/1996,Financial Analyst,Financial Services,Mass Customer,N,Yes,1
3143,Corabelle,Streatfeild,Female,0,10/24/1996,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5
2705,Madalena,MacCaughey,Female,11,10/20/1996,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3
3573,Mab,Dwyer,Female,68,10/16/1996,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3
3325,Sylas,Hamshar,Male,80,10/8/1996,Database Administrator IV,Manufacturing,High Net Worth,N,No,1
3045,Renato,Mungham,Male,52,10/2/1996,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2
1997,Tedmund,Simonsson,Male,57,9/27/1996,Structural Engineer,Manufacturing,Mass Customer,N,No,5
2802,Clem,Fosdick,Female,36,9/22/1996,Programmer Analyst I,Financial Services,Mass Customer,N,No,3
3862,Casey,Kett,Female,1,9/22/1996,Structural Engineer,Health,Mass Customer,N,No,4
1093,Clarita,Penright,Female,63,9/13/1996,Business Systems Development Analyst,Retail,Affluent Customer,N,No,5
1631,Towny,Beebee,Male,11,9/3/1996,Speech Pathologist,Financial Services,Affluent Customer,N,No,1
1253,Mahalia,Ellwood,Female,81,8/19/1996,Research Assistant I,Manufacturing,Mass Customer,N,No,5
3405,Gavra,Robez,Female,89,8/18/1996,Project Manager,Financial Services,Mass Customer,N,Yes,3
3525,Town,Yitzhakov,Male,55,8/16/1996,Editor,Financial Services,Mass Customer,N,No,2
3431,York,Calbreath,Male,97,8/10/1996,Community Outreach Specialist,Property,Affluent Customer,N,No,5
1083,Chadd,Fowlds,Male,46,8/7/1996,VP Product Management,Financial Services,Affluent Customer,N,No,1
698,Ellette,Fahy,Female,90,7/20/1996,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1
56,Reese,Ensor,Male,44,7/4/1996,VP Sales,Property,Mass Customer,N,Yes,4
514,Trent,Soar,Male,9,6/20/1996,Associate Professor,Financial Services,Mass Customer,N,Yes,4
1447,Renaldo,Maudsley,Male,29,6/16/1996,Civil Engineer,Manufacturing,Mass Customer,N,No,4
1930,Ambrose,Bleasby,Male,27,6/14/1996,Speech Pathologist,Manufacturing,High Net Worth,N,No,3
1007,Cord,Warriner,Male,58,6/8/1996,Teacher,Retail,Mass Customer,N,No,5
1167,Elberta,Crickett,Female,20,6/3/1996,Software Test Engineer III,Health,Mass Customer,N,No,4
2248,Helsa,Grandisson,Female,33,5/23/1996,Software Engineer I,Manufacturing,Mass Customer,N,No,1
1191,Merrielle,Vegas,Female,20,5/22/1996,Director of Sales,Financial Services,Mass Customer,N,Yes,1
2686,Cully,Takos,Male,63,5/21/1996,Automation Specialist II,Financial Services,Affluent Customer,N,No,4
933,Melany,L'oiseau,Female,75,5/19/1996,Help Desk Operator,Retail,Mass Customer,N,Yes,5
213,Lockwood,Exroll,Male,13,5/14/1996,Actuary,Financial Services,High Net Worth,N,Yes,6
547,Andee,Robjant,Female,22,5/14/1996,Sales Associate,Health,Mass Customer,N,No,5
548,Georgie,Cudbertson,U,84,5/14/1996,Human Resources Manager,IT,High Net Worth,N,Yes,10.65704063
3399,Hillyer,Biddulph,Male,95,5/10/1996,VP Accounting,Financial Services,Mass Customer,N,No,2
827,Phillis,Rudwell,Female,90,5/7/1996,Environmental Tech,Health,Affluent Customer,N,No,5
1409,Tiffi,Hartless,Female,69,5/7/1996,Help Desk Technician,Health,Mass Customer,N,No,4
2213,Jesse,Leyshon,Female,70,5/7/1996,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6
3638,Fifi,Dorrins,Female,73,5/4/1996,Associate Professor,Manufacturing,Mass Customer,N,No,6
469,Levi,Cartmell,Male,91,5/3/1996,Actuary,Financial Services,High Net Worth,N,Yes,3
3593,Carry,Abercromby,Female,71,4/10/1996,Legal Assistant,Retail,Mass Customer,N,No,5
938,Corabelle,McKyrrelly,Female,18,4/6/1996,Technical Writer,Retail,Mass Customer,N,No,7
1820,Yard,Teeney,Male,12,4/2/1996,Software Engineer II,IT,Affluent Customer,N,No,5
3886,Fidela,Haresign,Female,74,3/26/1996,Recruiting Manager,Manufacturing,Affluent Customer,N,No,5
2370,Juliane,Calltone,Female,35,3/19/1996,Analyst Programmer,Property,High Net Worth,N,No,7
2334,Zebulen,Hefford,Male,30,3/16/1996,Food Chemist,Health,Affluent Customer,N,No,5
2335,Payton,Sheach,U,42,3/16/1996,Account Executive,IT,Mass Customer,N,No,10.65704063
3224,Darell,Mulqueeny,Female,67,3/12/1996,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3
3384,Wesley,Nichols,Male,11,3/5/1996,Systems Administrator III,Financial Services,Mass Customer,N,No,6
1049,Fraser,Gaenor,Male,35,3/2/1996,Software Consultant,Property,Mass Customer,N,No,2
3619,Myranda,Cridland,Female,18,2/17/1996,Administrative Assistant IV,Retail,Mass Customer,N,Yes,1
3438,Gaylor,Carbry,Male,11,2/16/1996,Project Manager,Manufacturing,Mass Customer,N,No,2
3031,Diego,Bertelmot,Male,95,2/2/1996,Staff Scientist,Health,Mass Customer,N,Yes,5
3477,Jaquelin,Leek,Female,90,1/24/1996,Senior Developer,Financial Services,Affluent Customer,N,Yes,7
934,Marcellus,Louisot,Male,76,1/22/1996,Human Resources Manager,Manufacturing,Mass Customer,N,No,6
3854,Melody,Ivanilov,Female,47,1/16/1996,VP Quality Control,Property,High Net Worth,N,Yes,2
3907,Adriana,Heam,Female,8,1/11/1996,Technical Writer,Financial Services,High Net Worth,N,Yes,5
404,Sinclair,Sustins,Male,92,12/17/1995,Geologist I,Financial Services,Affluent Customer,N,Yes,4
2468,Parker,Barenskie,Male,51,12/12/1995,Marketing Assistant,Retail,High Net Worth,N,No,1
2469,Kermie,Hedger,U,18,12/12/1995,Accounting Assistant II,IT,Mass Customer,N,Yes,10.65704063
589,Duff,Anan,Male,76,12/7/1995,Compensation Analyst,Financial Services,Mass Customer,N,Yes,1
3227,Costa,Sharpin,Male,37,12/6/1995,Social Worker,Manufacturing,Affluent Customer,N,No,2
1470,Albie,Pach,Male,62,12/4/1995,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8
434,Raff,Waadenburg,Male,93,12/1/1995,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,19
1327,Sarita,Khosa,Female,57,11/25/1995,Director of Sales,Property,Affluent Customer,N,No,6
1570,Phil,Dodle,Female,70,11/20/1995,Staff Accountant III,Entertainment,Mass Customer,N,No,17
1574,Werner,Wall,Male,16,11/15/1995,Database Administrator I,Property,Affluent Customer,N,Yes,2
1521,Pernell,Duffett,Male,49,11/13/1995,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,22
2394,Ferne,Reese,Female,31,11/12/1995,GIS Technical Architect,Health,Mass Customer,N,Yes,7
1462,Omero,Hauxley,Male,16,11/7/1995,VP Accounting,Financial Services,Mass Customer,N,Yes,1
2221,Tye,Scottini,Male,80,11/7/1995,General Manager,Argiculture,Affluent Customer,N,No,7
3141,Esmaria,Kiernan,Female,92,11/4/1995,Associate Professor,Retail,Mass Customer,N,Yes,3
3200,Marna,Neasam,Female,51,11/3/1995,Environmental Tech,Manufacturing,Mass Customer,N,No,1
1344,Renelle,Tutin,Female,20,11/2/1995,Tax Accountant,Manufacturing,Mass Customer,N,No,4
3498,Lois,Abrahim,Female,28,11/2/1995,Operator,Manufacturing,Mass Customer,N,No,5
1841,Nathanial,D'Ambrogi,Male,63,10/22/1995,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2
1992,Shanta,Attrill,Female,28,10/21/1995,Web Developer I,Manufacturing,Mass Customer,N,Yes,3
1066,Hailey,Ricciardi,Male,45,10/6/1995,Recruiter,Telecommunications,High Net Worth,N,No,12
833,Wadsworth,Hubane,Male,9,10/3/1995,Safety Technician II,Retail,High Net Worth,N,Yes,4
3698,Devon,Baudic,Female,49,10/3/1995,Geological Engineer,Manufacturing,Mass Customer,N,No,4
2860,Charity,Robken,Female,13,10/2/1995,Physical Therapy Assistant,Argiculture,Mass Customer,N,No,1
1775,Kimberly,Dishmon,Female,73,10/1/1995,Actuary,Financial Services,Affluent Customer,N,No,3
2768,Forest,Knowling,Male,86,9/26/1995,Executive Secretary,Manufacturing,Mass Customer,N,No,3
1221,Byrom,Draisey,Male,75,9/25/1995,VP Product Management,Health,High Net Worth,N,Yes,14
2364,Fielding,Linklater,Male,19,9/22/1995,Speech Pathologist,Entertainment,Mass Customer,N,Yes,13
584,Fiona,Clines,Female,10,9/15/1995,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19
614,Nonnah,Johns,Female,45,9/12/1995,Human Resources Assistant I,Manufacturing,Mass Customer,N,Yes,11
1892,Allyson,Pinsent,Female,48,9/7/1995,Administrative Officer,Retail,High Net Worth,N,Yes,2
678,Ambur,Symcoxe,Female,57,8/31/1995,Accounting Assistant II,IT,High Net Worth,N,No,2
2054,Horace,Gilpillan,Male,12,8/21/1995,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,22
2650,Candice,Patriskson,Female,33,8/20/1995,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,10
3091,Guenevere,Treffry,Female,88,8/13/1995,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3
2013,Marge,Girault,Female,99,8/10/1995,Registered Nurse,Health,Affluent Customer,N,Yes,19
231,Basile,Winsor,Male,48,8/5/1995,Design Engineer,Financial Services,Mass Customer,N,Yes,3
1783,Brett,McCalister,Male,55,7/30/1995,GIS Technical Architect,Retail,Mass Customer,N,Yes,7
660,Stormi,Stringman,Female,82,7/29/1995,Geological Engineer,Manufacturing,High Net Worth,N,No,6
616,Perl,Bysaker,Female,36,7/13/1995,Director of Sales,Health,High Net Worth,N,No,6
2866,Ky,Stredder,Male,10,6/26/1995,Sales Associate,Health,High Net Worth,N,No,7
2592,Archibaldo,Argrave,Male,84,6/19/1995,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1
1689,Teodor,Larwell,Male,48,6/18/1995,Quality Control Specialist,Financial Services,Mass Customer,N,Yes,4
2117,Llywellyn,Christall,Male,76,6/14/1995,Computer Systems Analyst I,Health,Affluent Customer,N,No,3
3064,Zach,Billison,Male,96,6/14/1995,Product Engineer,Financial Services,Affluent Customer,N,Yes,4
1645,Dal,Colquhoun,Male,34,6/12/1995,Research Associate,Health,Affluent Customer,N,Yes,5
2824,Lombard,Essame,Male,41,6/11/1995,Assistant Media Planner,Entertainment,Affluent Customer,N,No,7
2901,Banky,Baudichon,Male,77,6/11/1995,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,6
3117,Nisse,Marriage,Female,68,6/11/1995,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6
1070,Albert,Gomery,Male,5,6/4/1995,Account Representative IV,Telecommunications,Mass Customer,N,No,1
2286,Katuscha,Sapsed,Female,20,6/2/1995,Staff Scientist,Manufacturing,High Net Worth,N,No,5
1480,Bird,Diess,Female,83,5/21/1995,Legal Assistant,Argiculture,High Net Worth,N,Yes,5
3266,Lambert,Edser,Male,68,5/21/1995,Account Representative III,Health,Mass Customer,N,Yes,5
2883,Ulick,Bruty,Male,84,5/19/1995,Paralegal,Financial Services,Mass Customer,N,Yes,2
2631,Antonio,Brewis,Male,4,5/11/1995,Software Engineer I,Financial Services,Mass Customer,N,Yes,2
124,Kath,Cunney,Female,27,5/3/1995,Administrative Assistant II,Health,High Net Worth,N,Yes,5
1896,Garald,Brasner,Male,13,4/30/1995,Project Manager,Manufacturing,High Net Worth,N,No,1
448,Robin,Crack,Female,34,4/26/1995,Software Engineer III,IT,High Net Worth,N,No,3
504,Vinny,Hegley,Male,93,4/25/1995,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7
32,Marion,Vanichkin,Female,17,4/20/1995,Legal Assistant,Manufacturing,Affluent Customer,N,No,4
3443,Fran,Petrecz,Male,11,4/12/1995,Technical Writer,Retail,Mass Customer,N,Yes,5
1770,Chrysler,Vasile,Female,63,4/10/1995,Junior Executive,Manufacturing,Mass Customer,N,Yes,7
750,Izaak,Gisborne,Male,42,4/8/1995,Analyst Programmer,Retail,Affluent Customer,N,Yes,7
3206,Elbertine,Trewin,Female,32,3/23/1995,Financial Advisor,Financial Services,Mass Customer,N,No,1
280,Welch,MacAllaster,Male,15,3/22/1995,Geologist I,Manufacturing,Affluent Customer,N,Yes,5
1068,Frazer,Searston,Male,5,3/21/1995,Web Designer I,Health,Mass Customer,N,Yes,3
2709,Simone,Boanas,Male,6,3/20/1995,Biostatistician II,Financial Services,High Net Worth,N,No,6
3313,Kori,Antoshin,Female,10,3/15/1995,Account Executive,Property,High Net Worth,N,Yes,5
2515,Manya,Sayer,Female,24,3/7/1995,Registered Nurse,Retail,Affluent Customer,N,Yes,3
2993,Blinnie,Hazelden,Female,85,3/7/1995,Graphic Designer,Financial Services,Affluent Customer,N,No,4
1916,Redd,O'Crowley,Male,71,3/5/1995,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,7
3759,Sue,Batstone,Female,68,3/4/1995,Programmer IV,Property,Mass Customer,N,Yes,4
954,Alain,Immins,Male,76,2/28/1995,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7
2669,Carrol,Jordin,Male,95,2/18/1995,Business Systems Development Analyst,Property,Affluent Customer,N,No,1
1640,Erie,Worswick,Male,37,2/17/1995,Accountant I,Manufacturing,High Net Worth,N,Yes,3
3344,Clerissa,Columbell,Female,66,2/14/1995,GIS Technical Architect,IT,Affluent Customer,N,Yes,1
2017,Ezri,Sadry,Male,67,2/11/1995,Programmer II,Financial Services,Affluent Customer,N,Yes,6
23,Olav,Polak,Male,43,2/10/1995,Research Assistant I,IT,High Net Worth,N,Yes,1
1548,Perla,Cortnay,Female,70,2/3/1995,Programmer Analyst II,Manufacturing,Mass Customer,N,Yes,2
941,Tye,Doohan,Male,13,2/2/1995,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1
149,Drucy,Kausche,Female,41,1/31/1995,Research Nurse,Health,Mass Customer,N,Yes,1
3836,Jolee,Stearndale,Female,16,1/25/1995,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,7
578,Charyl,Haimes,Female,72,1/24/1995,Web Developer I,Property,High Net Worth,N,Yes,3
2247,Gweneth,Wilkins,Female,17,1/20/1995,Teacher,Retail,High Net Worth,N,Yes,1
3134,Pierette,Roseman,Female,53,1/20/1995,Staff Scientist,Manufacturing,Mass Customer,N,No,5
3167,Vernor,Stedall,Male,36,1/20/1995,Web Designer IV,Property,Mass Customer,N,No,5
1153,Mirilla,Lothlorien,Female,53,1/17/1995,Desktop Support Technician,Health,Mass Customer,N,Yes,3
3066,Renell,Bellocht,Female,29,1/14/1995,Paralegal,Financial Services,Affluent Customer,N,Yes,2
216,Cinderella,Parcall,Female,12,1/12/1995,Quality Engineer,Financial Services,High Net Worth,N,Yes,7
1033,Jacob,Claringbold,Male,70,1/6/1995,Operator,Manufacturing,Affluent Customer,N,Yes,3
2653,Aylmer,Glenwright,Male,80,1/5/1995,Food Chemist,Health,Affluent Customer,N,No,1
3352,Fredek,Lobley,Male,14,12/28/1994,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1
2272,Grete,Hindenburg,Female,82,12/21/1994,Internal Auditor,Manufacturing,Mass Customer,N,No,1
2356,Arluene,Manchester,Female,58,12/17/1994,Geological Engineer,Manufacturing,Affluent Customer,N,No,3
3598,Penny,McKirdy,Male,72,12/17/1994,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5
3023,Rikki,Bernet,Female,37,12/9/1994,Accountant I,IT,High Net Worth,N,Yes,7
3269,Kalvin,Paskin,Male,96,12/1/1994,GIS Technical Architect,Manufacturing,Mass Customer,N,No,1
3104,Diahann,Blundan,Female,19,11/30/1994,Business Systems Development Analyst,Property,Mass Customer,N,Yes,2
3851,Fowler,Bauduccio,Male,5,11/30/1994,Senior Sales Associate,Manufacturing,High Net Worth,N,No,3
1018,Matthiew,Ferreras,Male,1,11/27/1994,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7
3204,Ibby,Beedon,Female,51,11/26/1994,Media Manager III,Health,Mass Customer,N,Yes,4
2700,Ingaberg,Cornillot,Female,22,11/24/1994,GIS Technical Architect,Manufacturing,Mass Customer,N,No,2
1819,Deedee,Fransinelli,Female,26,11/23/1994,Graphic Designer,Entertainment,Mass Customer,N,Yes,8
3824,Giffard,Stollman,Male,33,11/21/1994,Recruiting Manager,Property,Mass Customer,N,No,3
208,Rutter,Excell,Male,57,10/31/1994,Office Assistant III,Property,High Net Worth,N,No,5
1763,Suzie,Ornillos,Female,96,10/30/1994,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7
3945,Lazarus,Donaghy,Male,77,10/21/1994,GIS Technical Architect,Retail,High Net Worth,N,No,7
1784,Louella,O' Timony,Female,37,10/15/1994,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6
3721,Merrili,Potticary,Female,84,10/13/1994,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,7
664,Mathe,Scatcher,Male,38,10/5/1994,Research Nurse,Health,High Net Worth,N,No,4
986,Barnard,Stranks,Male,3,10/5/1994,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8
1134,Sullivan,Scullion,Male,22,9/30/1994,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3
